id,category,keywords
576691,Genetic_Algorithms,"['word_98', 'word_126', 'word_227', 'word_369', 'word_401', 'word_429', 'word_496', 'word_508', 'word_730', 'word_832', 'word_872', 'word_912', 'word_931', 'word_964', 'word_974', 'word_995', 'word_1012', 'word_1051', 'word_1072', 'word_1152', 'word_1178', 'word_1199', 'word_1208', 'word_1281']"
148399,Theory,"['word_122', 'word_166', 'word_193', 'word_554', 'word_622', 'word_726', 'word_730', 'word_820', 'word_870', 'word_1074', 'word_1105', 'word_1178', 'word_1210', 'word_1212', 'word_1231', 'word_1264', 'word_1329', 'word_1349']"
175291,Neural_Networks,"['word_20', 'word_53', 'word_105', 'word_110', 'word_338', 'word_448', 'word_593', 'word_730', 'word_761', 'word_775', 'word_811', 'word_958', 'word_970', 'word_1075', 'word_1077', 'word_1152', 'word_1160', 'word_1171', 'word_1180', 'word_1254', 'word_1297', 'word_1332', 'word_1356', 'word_1387']"
117,Reinforcement_Learning,"['word_100', 'word_212', 'word_213', 'word_215', 'word_238', 'word_405', 'word_508', 'word_511', 'word_595', 'word_605', 'word_649', 'word_777', 'word_778', 'word_875', 'word_916', 'word_960', 'word_1072', 'word_1172', 'word_1210', 'word_1329']"
157805,Theory,"['word_42', 'word_131', 'word_206', 'word_264', 'word_359', 'word_361', 'word_420', 'word_508', 'word_693', 'word_726', 'word_764', 'word_1037', 'word_1063', 'word_1095', 'word_1153', 'word_1178', 'word_1212', 'word_1254', 'word_1264', 'word_1398']"
300806,Neural_Networks,"['word_20', 'word_131', 'word_137', 'word_158', 'word_206', 'word_457', 'word_481', 'word_508', 'word_549', 'word_688', 'word_707', 'word_757', 'word_764', 'word_890', 'word_959', 'word_970', 'word_1264', 'word_1274', 'word_1293', 'word_1309', 'word_1350', 'word_1361', 'word_1368']"
31105,Neural_Networks,"['word_5', 'word_20', 'word_240', 'word_313', 'word_399', 'word_498', 'word_541', 'word_763', 'word_932', 'word_1048', 'word_1132', 'word_1252', 'word_1264', 'word_1367']"
154982,Probabilistic_Methods,"['word_53', 'word_136', 'word_163', 'word_399', 'word_515', 'word_531', 'word_616', 'word_646', 'word_736', 'word_817', 'word_869', 'word_883', 'word_961', 'word_1055', 'word_1063', 'word_1113', 'word_1132', 'word_1160', 'word_1172', 'word_1333']"
141160,Neural_Networks,"['word_20', 'word_133', 'word_239', 'word_248', 'word_350', 'word_515', 'word_548', 'word_655', 'word_761', 'word_775', 'word_883', 'word_916', 'word_953', 'word_1028', 'word_1072', 'word_1076', 'word_1098', 'word_1178', 'word_1199', 'word_1205', 'word_1270', 'word_1333', 'word_1349']"
112813,Case_Based,"['word_2', 'word_5', 'word_41', 'word_49', 'word_317', 'word_323', 'word_396', 'word_567', 'word_620', 'word_729', 'word_751', 'word_759', 'word_974', 'word_1150', 'word_1173', 'word_1178', 'word_1329', 'word_1331', 'word_1332', 'word_1360']"
98693,Genetic_Algorithms,"['word_107', 'word_311', 'word_392', 'word_483', 'word_496', 'word_508', 'word_510', 'word_645', 'word_700', 'word_725', 'word_855', 'word_895', 'word_1050', 'word_1123', 'word_1133', 'word_1171', 'word_1199', 'word_1231', 'word_1318', 'word_1333', 'word_1390']"
98698,Genetic_Algorithms,"['word_198', 'word_370', 'word_399', 'word_496', 'word_508', 'word_511', 'word_616', 'word_626', 'word_781', 'word_870', 'word_912', 'word_1076', 'word_1178', 'word_1208', 'word_1264', 'word_1302', 'word_1306', 'word_1315', 'word_1321', 'word_1337', 'word_1354']"
192734,Theory,"['word_124', 'word_263', 'word_346', 'word_367', 'word_368', 'word_508', 'word_540', 'word_541', 'word_628', 'word_726', 'word_730', 'word_886', 'word_1144', 'word_1206', 'word_1263', 'word_1264', 'word_1329', 'word_1354', 'word_1385', 'word_1390']"
12247,Theory,"['word_4', 'word_40', 'word_340', 'word_490', 'word_641', 'word_870', 'word_881', 'word_925', 'word_930', 'word_979', 'word_1098', 'word_1178', 'word_1210', 'word_1212', 'word_1236', 'word_1238', 'word_1264', 'word_1287', 'word_1316', 'word_1385']"
1109891,Neural_Networks,"['word_239', 'word_439', 'word_615', 'word_703', 'word_922', 'word_923', 'word_953', 'word_1016', 'word_1076', 'word_1077', 'word_1172', 'word_1178', 'word_1199', 'word_1262', 'word_1285', 'word_1331', 'word_1335', 'word_1341', 'word_1427', 'word_1428']"
141171,Neural_Networks,"['word_59', 'word_83', 'word_85', 'word_88', 'word_380', 'word_403', 'word_449', 'word_458', 'word_467', 'word_645', 'word_665', 'word_829', 'word_974', 'word_1020', 'word_1053', 'word_1121', 'word_1126', 'word_1213', 'word_1237', 'word_1341', 'word_1427']"
312409,Neural_Networks,"['word_59', 'word_234', 'word_239', 'word_304', 'word_400', 'word_411', 'word_487', 'word_593', 'word_624', 'word_680', 'word_698', 'word_736', 'word_813', 'word_938', 'word_1067', 'word_1133', 'word_1297', 'word_1322']"
608190,Genetic_Algorithms,"['word_100', 'word_243', 'word_251', 'word_300', 'word_496', 'word_508', 'word_519', 'word_626', 'word_702', 'word_764', 'word_926', 'word_1079', 'word_1139', 'word_1150', 'word_1171', 'word_1178', 'word_1208', 'word_1210', 'word_1264', 'word_1332', 'word_1339', 'word_1419']"
608191,Genetic_Algorithms,"['word_100', 'word_169', 'word_204', 'word_243', 'word_251', 'word_300', 'word_496', 'word_508', 'word_519', 'word_626', 'word_702', 'word_764', 'word_926', 'word_1079', 'word_1139', 'word_1150', 'word_1171', 'word_1178', 'word_1208', 'word_1210', 'word_1225', 'word_1264', 'word_1332', 'word_1339', 'word_1419']"
55801,Case_Based,"['word_5', 'word_16', 'word_125', 'word_188', 'word_227', 'word_235', 'word_284', 'word_382', 'word_625', 'word_663', 'word_751', 'word_759', 'word_881', 'word_938', 'word_943', 'word_1074', 'word_1076', 'word_1119', 'word_1252', 'word_1282', 'word_1387', 'word_1394']"
1136791,Genetic_Algorithms,"['word_35', 'word_58', 'word_100', 'word_314', 'word_327', 'word_423', 'word_496', 'word_563', 'word_565', 'word_616', 'word_702', 'word_780', 'word_1072', 'word_1106', 'word_1133', 'word_1171', 'word_1172', 'word_1267', 'word_1360', 'word_1382', 'word_1432']"
815073,Neural_Networks,"['word_20', 'word_158', 'word_167', 'word_239', 'word_362', 'word_366', 'word_457', 'word_481', 'word_508', 'word_559', 'word_569', 'word_970', 'word_1074', 'word_1118', 'word_1139', 'word_1150', 'word_1199', 'word_1306', 'word_1382']"
1114222,Probabilistic_Methods,"['word_62', 'word_128', 'word_132', 'word_134', 'word_206', 'word_318', 'word_359', 'word_508', 'word_755', 'word_875', 'word_907', 'word_924', 'word_932', 'word_1073', 'word_1172', 'word_1178', 'word_1180', 'word_1230', 'word_1255', 'word_1264', 'word_1329']"
173884,Probabilistic_Methods,"['word_20', 'word_59', 'word_126', 'word_457', 'word_475', 'word_548', 'word_705', 'word_809', 'word_906', 'word_1178', 'word_1235', 'word_1255', 'word_1263', 'word_1264', 'word_1314', 'word_1340']"
1102646,Neural_Networks,"['word_53', 'word_100', 'word_126', 'word_515', 'word_620', 'word_730', 'word_759', 'word_784', 'word_811', 'word_841', 'word_1076', 'word_1095', 'word_1115', 'word_1134', 'word_1157', 'word_1178', 'word_1210', 'word_1264', 'word_1333', 'word_1361', 'word_1398']"
63832,Genetic_Algorithms,"['word_99', 'word_141', 'word_234', 'word_251', 'word_396', 'word_476', 'word_506', 'word_508', 'word_510', 'word_549', 'word_626', 'word_722', 'word_989', 'word_1132', 'word_1149', 'word_1172', 'word_1178', 'word_1199', 'word_1210', 'word_1264', 'word_1382', 'word_1398', 'word_1427', 'word_1430']"
211906,Theory,"['word_4', 'word_53', 'word_133', 'word_360', 'word_368', 'word_404', 'word_514', 'word_616', 'word_646', 'word_809', 'word_869', 'word_911', 'word_924', 'word_1015', 'word_1063', 'word_1122', 'word_1160', 'word_1171', 'word_1172', 'word_1231', 'word_1232', 'word_1329', 'word_1337', 'word_1394']"
83449,Case_Based,"['word_5', 'word_40', 'word_41', 'word_58', 'word_150', 'word_180', 'word_235', 'word_236', 'word_323', 'word_510', 'word_751', 'word_759', 'word_1003', 'word_1052', 'word_1055', 'word_1076', 'word_1153', 'word_1212', 'word_1263', 'word_1282', 'word_1284']"
2654,Theory,"['word_99', 'word_368', 'word_508', 'word_531', 'word_703', 'word_709', 'word_727', 'word_755', 'word_828', 'word_859', 'word_937', 'word_1160', 'word_1167', 'word_1170', 'word_1264', 'word_1291', 'word_1293', 'word_1297', 'word_1302', 'word_1315', 'word_1329', 'word_1335', 'word_1382']"
815096,Neural_Networks,"['word_9', 'word_20', 'word_122', 'word_126', 'word_131', 'word_189', 'word_213', 'word_218', 'word_239', 'word_262', 'word_366', 'word_403', 'word_432', 'word_443', 'word_640', 'word_655', 'word_702', 'word_755', 'word_756', 'word_775', 'word_1098', 'word_1178', 'word_1259', 'word_1264', 'word_1292', 'word_1414']"
277263,Rule_Learning,"['word_206', 'word_245', 'word_508', 'word_510', 'word_538', 'word_541', 'word_616', 'word_621', 'word_701', 'word_764', 'word_815', 'word_858', 'word_875', 'word_884', 'word_1171', 'word_1173', 'word_1255', 'word_1264', 'word_1313', 'word_1390', 'word_1398']"
1105505,Neural_Networks,"['word_42', 'word_98', 'word_126', 'word_188', 'word_349', 'word_372', 'word_412', 'word_587', 'word_764', 'word_936', 'word_970', 'word_1095', 'word_1134', 'word_1178', 'word_1210', 'word_1263', 'word_1264', 'word_1293', 'word_1304', 'word_1382', 'word_1398']"
48550,Neural_Networks,"['word_20', 'word_725', 'word_775', 'word_877', 'word_1053', 'word_1076', 'word_1121', 'word_1150', 'word_1210', 'word_1235', 'word_1250', 'word_1275', 'word_1385']"
83461,Rule_Learning,"['word_90', 'word_133', 'word_325', 'word_399', 'word_420', 'word_469', 'word_480', 'word_509', 'word_676', 'word_702', 'word_730', 'word_815', 'word_922', 'word_1006', 'word_1063', 'word_1076', 'word_1120', 'word_1132', 'word_1137', 'word_1215', 'word_1264', 'word_1273']"
48555,Neural_Networks,"['word_58', 'word_158', 'word_238', 'word_239', 'word_337', 'word_366', 'word_457', 'word_469', 'word_481', 'word_559', 'word_615', 'word_773', 'word_1017', 'word_1121', 'word_1124', 'word_1175', 'word_1178', 'word_1216', 'word_1297', 'word_1321', 'word_1340', 'word_1353', 'word_1356', 'word_1358', 'word_1400']"
6238,Theory,"['word_27', 'word_352', 'word_464', 'word_506', 'word_511', 'word_811', 'word_859', 'word_926', 'word_1076', 'word_1117', 'word_1119', 'word_1139', 'word_1178', 'word_1214', 'word_1254', 'word_1264', 'word_1331', 'word_1340', 'word_1394']"
636500,Theory,"['word_20', 'word_53', 'word_129', 'word_133', 'word_144', 'word_382', 'word_432', 'word_652', 'word_724', 'word_764', 'word_970', 'word_1015', 'word_1173', 'word_1193', 'word_1321', 'word_1346', 'word_1356']"
340078,Neural_Networks,"['word_20', 'word_177', 'word_423', 'word_566', 'word_616', 'word_699', 'word_743', 'word_755', 'word_775', 'word_1115', 'word_1144', 'word_1178', 'word_1188', 'word_1199', 'word_1250', 'word_1353', 'word_1390', 'word_1402', 'word_1404']"
1113534,Neural_Networks,"['word_59', 'word_133', 'word_197', 'word_209', 'word_322', 'word_331', 'word_380', 'word_404', 'word_676', 'word_724', 'word_756', 'word_766', 'word_817', 'word_841', 'word_956', 'word_1059', 'word_1260', 'word_1376']"
578898,Genetic_Algorithms,"['word_119', 'word_182', 'word_206', 'word_314', 'word_403', 'word_496', 'word_497', 'word_510', 'word_524', 'word_565', 'word_811', 'word_933', 'word_1002', 'word_1133', 'word_1141', 'word_1144', 'word_1145', 'word_1150', 'word_1263', 'word_1423', 'word_1424']"
1951,Case_Based,"['word_55', 'word_235', 'word_751', 'word_912', 'word_1047']"
1952,Case_Based,"['word_5', 'word_65', 'word_214', 'word_399', 'word_402', 'word_620', 'word_729', 'word_730', 'word_751', 'word_759', 'word_778', 'word_912', 'word_1077', 'word_1124', 'word_1126', 'word_1210', 'word_1263', 'word_1264', 'word_1304', 'word_1329', 'word_1398', 'word_1426']"
1956,Case_Based,"['word_59', 'word_142', 'word_317', 'word_434', 'word_779', 'word_837', 'word_1076', 'word_1098', 'word_1107', 'word_1172', 'word_1178', 'word_1208', 'word_1264', 'word_1293', 'word_1331', 'word_1349', 'word_1353', 'word_1356', 'word_1390', 'word_1396']"
636511,Neural_Networks,"['word_20', 'word_104', 'word_129', 'word_133', 'word_144', 'word_310', 'word_381', 'word_382', 'word_493', 'word_697', 'word_699', 'word_755', 'word_764', 'word_775', 'word_946', 'word_1157', 'word_1173', 'word_1264', 'word_1321', 'word_1349', 'word_1353']"
463825,Theory,"['word_53', 'word_105', 'word_138', 'word_185', 'word_206', 'word_251', 'word_365', 'word_506', 'word_561', 'word_674', 'word_755', 'word_757', 'word_815', 'word_828', 'word_848', 'word_875', 'word_985', 'word_1042', 'word_1074', 'word_1077', 'word_1115', 'word_1206', 'word_1302', 'word_1329', 'word_1412']"
1121569,Neural_Networks,"['word_285', 'word_419', 'word_531', 'word_535', 'word_548', 'word_592', 'word_756', 'word_829', 'word_922', 'word_964', 'word_1121', 'word_1329', 'word_1337', 'word_1348']"
1105531,Probabilistic_Methods,"['word_20', 'word_28', 'word_42', 'word_52', 'word_132', 'word_327', 'word_368', 'word_457', 'word_475', 'word_524', 'word_528', 'word_649', 'word_784', 'word_810', 'word_827', 'word_882', 'word_1075', 'word_1145', 'word_1178', 'word_1210', 'word_1231', 'word_1234', 'word_1339', 'word_1424']"
74749,Theory,"['word_27', 'word_41', 'word_99', 'word_100', 'word_238', 'word_331', 'word_337', 'word_475', 'word_522', 'word_524', 'word_648', 'word_676', 'word_777', 'word_778', 'word_817', 'word_1119', 'word_1128', 'word_1193', 'word_1208', 'word_1209', 'word_1212', 'word_1258', 'word_1313']"
1132434,Neural_Networks,"['word_352', 'word_472', 'word_541', 'word_549', 'word_624', 'word_724', 'word_836', 'word_890', 'word_982', 'word_1050', 'word_1072', 'word_1076', 'word_1106', 'word_1119', 'word_1187', 'word_1210', 'word_1239', 'word_1320', 'word_1329', 'word_1346', 'word_1356', 'word_1377']"
582511,Theory,"['word_84', 'word_113', 'word_246', 'word_339', 'word_380', 'word_443', 'word_726', 'word_736', 'word_970', 'word_1036', 'word_1076', 'word_1160', 'word_1262', 'word_1264', 'word_1309', 'word_1334', 'word_1337', 'word_1385', 'word_1387']"
688849,Neural_Networks,"['word_126', 'word_293', 'word_328', 'word_912']"
1997,Probabilistic_Methods,"['word_53', 'word_81', 'word_88', 'word_136', 'word_163', 'word_399', 'word_541', 'word_723', 'word_730', 'word_780', 'word_881', 'word_886', 'word_970', 'word_1012', 'word_1160', 'word_1178', 'word_1231', 'word_1258', 'word_1306']"
1131728,Case_Based,"['word_92', 'word_97', 'word_206', 'word_750', 'word_875', 'word_970', 'word_1132', 'word_1142', 'word_1171', 'word_1178', 'word_1264', 'word_1297', 'word_1344', 'word_1390']"
1106298,Theory,"['word_79', 'word_95', 'word_197', 'word_199', 'word_200', 'word_263', 'word_346', 'word_471', 'word_541', 'word_543', 'word_628', 'word_730', 'word_770', 'word_970', 'word_1076', 'word_1172', 'word_1179', 'word_1264', 'word_1297', 'word_1360', 'word_1432']"
86359,Reinforcement_Learning,"['word_100', 'word_300', 'word_311', 'word_755', 'word_824', 'word_1076']"
647413,Genetic_Algorithms,"['word_57', 'word_132', 'word_188', 'word_262', 'word_296', 'word_510', 'word_777', 'word_778', 'word_841', 'word_912', 'word_938', 'word_996', 'word_1059', 'word_1061', 'word_1177', 'word_1178', 'word_1291', 'word_1314']"
1131734,Genetic_Algorithms,"['word_20', 'word_133', 'word_138', 'word_141', 'word_251', 'word_392', 'word_496', 'word_508', 'word_559', 'word_610', 'word_620', 'word_696', 'word_716', 'word_756', 'word_757', 'word_775', 'word_938', 'word_1132', 'word_1178', 'word_1354', 'word_1356']"
562940,Rule_Learning,"['word_22', 'word_192', 'word_759', 'word_760', 'word_764', 'word_807', 'word_935', 'word_1076', 'word_1124', 'word_1172', 'word_1178', 'word_1199', 'word_1207', 'word_1250', 'word_1263', 'word_1264', 'word_1296', 'word_1306', 'word_1333', 'word_1353', 'word_1390', 'word_1398', 'word_1427']"
230879,Neural_Networks,"['word_131', 'word_132', 'word_136', 'word_212', 'word_435', 'word_448', 'word_508', 'word_695', 'word_730', 'word_752', 'word_855', 'word_912', 'word_916', 'word_1028', 'word_1178', 'word_1236', 'word_1293', 'word_1297', 'word_1315', 'word_1387']"
1104851,Theory,"['word_26', 'word_53', 'word_105', 'word_185', 'word_206', 'word_251', 'word_365', 'word_558', 'word_674', 'word_757', 'word_813', 'word_828', 'word_875', 'word_985', 'word_1042', 'word_1074', 'word_1077', 'word_1115', 'word_1180', 'word_1204', 'word_1206', 'word_1231', 'word_1302', 'word_1329']"
1152075,Theory,"['word_262', 'word_580', 'word_699', 'word_730', 'word_755', 'word_848', 'word_912', 'word_937', 'word_970', 'word_999', 'word_1077', 'word_1097', 'word_1135', 'word_1231', 'word_1248', 'word_1250', 'word_1267', 'word_1306', 'word_1329', 'word_1425']"
58758,Genetic_Algorithms,"['word_195', 'word_271', 'word_496', 'word_508', 'word_522', 'word_640', 'word_676', 'word_703', 'word_764', 'word_923', 'word_1074', 'word_1080', 'word_1156', 'word_1171', 'word_1175', 'word_1178', 'word_1263', 'word_1329', 'word_1340']"
230884,Neural_Networks,"['word_40', 'word_132', 'word_213', 'word_448', 'word_469', 'word_489', 'word_695', 'word_759', 'word_855', 'word_887', 'word_924', 'word_938', 'word_1119', 'word_1139', 'word_1178', 'word_1230', 'word_1268', 'word_1353', 'word_1390']"
1132486,Neural_Networks,"['word_40', 'word_132', 'word_175', 'word_408', 'word_448', 'word_489', 'word_657', 'word_701', 'word_724', 'word_725', 'word_750', 'word_827', 'word_855', 'word_1028', 'word_1055', 'word_1072', 'word_1076', 'word_1145', 'word_1171', 'word_1178', 'word_1267', 'word_1340', 'word_1346', 'word_1390']"
39890,Probabilistic_Methods,"['word_19', 'word_26', 'word_79', 'word_96', 'word_229', 'word_264', 'word_288', 'word_382', 'word_459', 'word_540', 'word_552', 'word_758', 'word_883', 'word_916', 'word_1139', 'word_1178', 'word_1209', 'word_1263', 'word_1349', 'word_1400']"
66782,Rule_Learning,"['word_94', 'word_99', 'word_183', 'word_336', 'word_397', 'word_399', 'word_402', 'word_417', 'word_535', 'word_537', 'word_724', 'word_815', 'word_1072', 'word_1178', 'word_1210', 'word_1264', 'word_1382', 'word_1387', 'word_1388', 'word_1398']"
218410,Reinforcement_Learning,"['word_20', 'word_55', 'word_87', 'word_118', 'word_704', 'word_719', 'word_775', 'word_980', 'word_1172', 'word_1175', 'word_1231', 'word_1260', 'word_1264', 'word_1315', 'word_1353', 'word_1382']"
647447,Genetic_Algorithms,"['word_9', 'word_100', 'word_133', 'word_164', 'word_224', 'word_304', 'word_780', 'word_1050', 'word_1087', 'word_1123', 'word_1161', 'word_1293', 'word_1298', 'word_1302', 'word_1329', 'word_1427']"
